Name,Crossing Number,Genus-3D,Bridge Index,Braid Index,Alexander
12a_244,12,3,3,5,5-24*t+ 56*t^2-73*t^3+ 56*t^4-24*t^5+ 5*t^6
12a_245,12,4,3,5,1-7*t+ 24*t^2-49*t^3+ 63*t^4-49*t^5+ 24*t^6-7*t^7+ t^8
12a_246,12,4,3,5,1-7*t+ 20*t^2-31*t^3+ 35*t^4-31*t^5+ 20*t^6-7*t^7+ t^8
12a_247,12,3,2,6,2-14*t+ 39*t^2-53*t^3+ 39*t^4-14*t^5+ 2*t^6
12a_248,12,3,3,6,2-13*t+ 34*t^2-47*t^3+ 34*t^4-13*t^5+ 2*t^6
12a_249,12,3,3,6,2-13*t+ 36*t^2-49*t^3+ 36*t^4-13*t^5+ 2*t^6
12a_250,12,4,3,5,1-7*t+ 20*t^2-32*t^3+ 37*t^4-32*t^5+ 20*t^6-7*t^7+ t^8
12a_251,12,3,2,6,2-14*t+ 38*t^2-51*t^3+ 38*t^4-14*t^5+ 2*t^6
12a_252,12,4,3,4,2-9*t+ 17*t^2-24*t^3+ 27*t^4-24*t^5+ 17*t^6-9*t^7+ 2*t^8
12a_253,12,3,3,5,4-19*t+ 36*t^2-43*t^3+ 36*t^4-19*t^5+ 4*t^6
12a_254,12,3,2,5,3-13*t+ 21*t^2-23*t^3+ 21*t^4-13*t^5+ 3*t^6
12a_255,12,2,2,6,6-27*t+ 41*t^2-27*t^3+ 6*t^4
12a_256,12,3,3,6,3-20*t+ 52*t^2-69*t^3+ 52*t^4-20*t^5+ 3*t^6
12a_257,12,3,2,6,2-16*t+ 46*t^2-63*t^3+ 46*t^4-16*t^5+ 2*t^6
12a_258,12,4,3,5,1-7*t+ 20*t^2-35*t^3+ 43*t^4-35*t^5+ 20*t^6-7*t^7+ t^8
12a_259,12,3,2,6,2-12*t+ 27*t^2-33*t^3+ 27*t^4-12*t^5+ 2*t^6
12a_260,12,4,3,5,1-7*t+ 22*t^2-39*t^3+ 45*t^4-39*t^5+ 22*t^6-7*t^7+ t^8
12a_261,12,4,3,5,1-8*t+ 27*t^2-52*t^3+ 65*t^4-52*t^5+ 27*t^6-8*t^7+ t^8
12a_262,12,4,3,5,1-7*t+ 22*t^2-41*t^3+ 49*t^4-41*t^5+ 22*t^6-7*t^7+ t^8
12a_263,12,3,3,6,3-19*t+ 48*t^2-63*t^3+ 48*t^4-19*t^5+ 3*t^6
12a_264,12,4,3,5,1-9*t+ 33*t^2-65*t^3+ 79*t^4-65*t^5+ 33*t^6-9*t^7+ t^8
12a_265,12,4,3,5,1-8*t+ 30*t^2-66*t^3+ 87*t^4-66*t^5+ 30*t^6-8*t^7+ t^8
12a_266,12,4,3,4,2-11*t+ 28*t^2-44*t^3+ 51*t^4-44*t^5+ 28*t^6-11*t^7+ 2*t^8
12a_267,12,3,3,5,4-22*t+ 52*t^2-67*t^3+ 52*t^4-22*t^5+ 4*t^6
12a_268,12,4,3,5,1-8*t+ 30*t^2-61*t^3+ 77*t^4-61*t^5+ 30*t^6-8*t^7+ t^8
12a_269,12,3,3,5,4-18*t+ 34*t^2-41*t^3+ 34*t^4-18*t^5+ 4*t^6
12a_270,12,2,3,6,6-25*t+ 37*t^2-25*t^3+ 6*t^4
12a_271,12,4,3,5,1-7*t+ 22*t^2-39*t^3+ 47*t^4-39*t^5+ 22*t^6-7*t^7+ t^8
12a_272,12,3,3,6,2-14*t+ 39*t^2-53*t^3+ 39*t^4-14*t^5+ 2*t^6
12a_273,12,3,3,5,4-21*t+ 47*t^2-61*t^3+ 47*t^4-21*t^5+ 4*t^6
12a_274,12,4,3,4,2-8*t+ 18*t^2-26*t^3+ 29*t^4-26*t^5+ 18*t^6-8*t^7+ 2*t^8
12a_275,12,3,3,5,4-18*t+ 41*t^2-53*t^3+ 41*t^4-18*t^5+ 4*t^6
12a_276,12,4,3,4,3-10*t+ 20*t^2-29*t^3+ 33*t^4-29*t^5+ 20*t^6-10*t^7+ 3*t^8
12a_277,12,3,3,5,5-17*t+ 31*t^2-37*t^3+ 31*t^4-17*t^5+ 5*t^6
12a_278,12,4,3,5,1-7*t+ 18*t^2-28*t^3+ 31*t^4-28*t^5+ 18*t^6-7*t^7+ t^8
12a_279,12,3,3,6,2-15*t+ 40*t^2-55*t^3+ 40*t^4-15*t^5+ 2*t^6
12a_280,12,4,3,5,1-7*t+ 22*t^2-42*t^3+ 51*t^4-42*t^5+ 22*t^6-7*t^7+ t^8
12a_281,12,4,3,5,1-7*t+ 24*t^2-46*t^3+ 57*t^4-46*t^5+ 24*t^6-7*t^7+ t^8
12a_282,12,4,3,5,1-8*t+ 26*t^2-50*t^3+ 63*t^4-50*t^5+ 26*t^6-8*t^7+ t^8
12a_283,12,4,3,5,1-8*t+ 26*t^2-48*t^3+ 57*t^4-48*t^5+ 26*t^6-8*t^7+ t^8
12a_284,12,4,3,5,1-8*t+ 25*t^2-43*t^3+ 49*t^4-43*t^5+ 25*t^6-8*t^7+ t^8
12a_285,12,4,3,5,1-8*t+ 27*t^2-49*t^3+ 57*t^4-49*t^5+ 27*t^6-8*t^7+ t^8
12a_286,12,3,3,6,3-20*t+ 55*t^2-77*t^3+ 55*t^4-20*t^5+ 3*t^6
12a_287,12,4,3,5,1-8*t+ 27*t^2-53*t^3+ 65*t^4-53*t^5+ 27*t^6-8*t^7+ t^8
12a_288,12,4,3,5,1-8*t+ 28*t^2-56*t^3+ 69*t^4-56*t^5+ 28*t^6-8*t^7+ t^8
12a_289,12,3,3,5,5-23*t+ 43*t^2-51*t^3+ 43*t^4-23*t^5+ 5*t^6
12a_290,12,4,3,4,2-9*t+ 21*t^2-34*t^3+ 39*t^4-34*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_291,12,3,3,5,4-17*t+ 34*t^2-43*t^3+ 34*t^4-17*t^5+ 4*t^6
12a_292,12,4,3,5,1-8*t+ 25*t^2-47*t^3+ 57*t^4-47*t^5+ 25*t^6-8*t^7+ t^8
12a_293,12,3,3,5,7-26*t+ 50*t^2-61*t^3+ 50*t^4-26*t^5+ 7*t^6
12a_294,12,4,3,4,2-9*t+ 24*t^2-40*t^3+ 47*t^4-40*t^5+ 24*t^6-9*t^7+ 2*t^8
12a_295,12,3,3,5,6-23*t+ 46*t^2-57*t^3+ 46*t^4-23*t^5+ 6*t^6
12a_296,12,3,3,6,3-21*t+ 55*t^2-73*t^3+ 55*t^4-21*t^5+ 3*t^6
12a_297,12,4,3,4,2-8*t+ 19*t^2-30*t^3+ 35*t^4-30*t^5+ 19*t^6-8*t^7+ 2*t^8
12a_298,12,4,3,5,1-7*t+ 20*t^2-36*t^3+ 43*t^4-36*t^5+ 20*t^6-7*t^7+ t^8
12a_299,12,4,3,5,1-7*t+ 20*t^2-33*t^3+ 39*t^4-33*t^5+ 20*t^6-7*t^7+ t^8
12a_300,12,3,2,6,2-14*t+ 37*t^2-49*t^3+ 37*t^4-14*t^5+ 2*t^6
12a_301,12,3,3,6,3-20*t+ 52*t^2-71*t^3+ 52*t^4-20*t^5+ 3*t^6
12a_302,12,3,2,5,4-16*t+ 33*t^2-41*t^3+ 33*t^4-16*t^5+ 4*t^6
12a_303,12,3,2,6,2-14*t+ 36*t^2-49*t^3+ 36*t^4-14*t^5+ 2*t^6
12a_304,12,4,3,5,1-7*t+ 18*t^2-27*t^3+ 31*t^4-27*t^5+ 18*t^6-7*t^7+ t^8
12a_305,12,4,3,5,1-7*t+ 20*t^2-35*t^3+ 41*t^4-35*t^5+ 20*t^6-7*t^7+ t^8
12a_306,12,3,2,6,2-14*t+ 35*t^2-45*t^3+ 35*t^4-14*t^5+ 2*t^6
12a_307,12,3,2,6,2-14*t+ 37*t^2-51*t^3+ 37*t^4-14*t^5+ 2*t^6
12a_308,12,3,3,6,2-16*t+ 48*t^2-69*t^3+ 48*t^4-16*t^5+ 2*t^6
12a_309,12,3,3,6,3-21*t+ 58*t^2-81*t^3+ 58*t^4-21*t^5+ 3*t^6
12a_310,12,4,3,5,1-8*t+ 27*t^2-53*t^3+ 67*t^4-53*t^5+ 27*t^6-8*t^7+ t^8
12a_311,12,3,3,5,5-23*t+ 42*t^2-49*t^3+ 42*t^4-23*t^5+ 5*t^6
12a_312,12,2,3,6,9-40*t+ 61*t^2-40*t^3+ 9*t^4
12a_313,12,3,3,5,4-20*t+ 48*t^2-63*t^3+ 48*t^4-20*t^5+ 4*t^6
12a_314,12,3,3,6,3-21*t+ 51*t^2-67*t^3+ 51*t^4-21*t^5+ 3*t^6
12a_315,12,3,3,5,5-24*t+ 50*t^2-63*t^3+ 50*t^4-24*t^5+ 5*t^6
12a_316,12,4,3,5,1-8*t+ 29*t^2-62*t^3+ 81*t^4-62*t^5+ 29*t^6-8*t^7+ t^8
12a_317,12,3,3,5,5-25*t+ 60*t^2-79*t^3+ 60*t^4-25*t^5+ 5*t^6
12a_318,12,4,3,5,1-7*t+ 22*t^2-43*t^3+ 53*t^4-43*t^5+ 22*t^6-7*t^7+ t^8
12a_319,12,3,3,5,7-23*t+ 39*t^2-45*t^3+ 39*t^4-23*t^5+ 7*t^6
12a_320,12,2,3,6,12-39*t+ 55*t^2-39*t^3+ 12*t^4
12a_321,12,4,3,4,2-10*t+ 22*t^2-33*t^3+ 37*t^4-33*t^5+ 22*t^6-10*t^7+ 2*t^8
12a_322,12,3,3,5,4-20*t+ 42*t^2-53*t^3+ 42*t^4-20*t^5+ 4*t^6
12a_323,12,4,3,5,1-8*t+ 28*t^2-55*t^3+ 69*t^4-55*t^5+ 28*t^6-8*t^7+ t^8
12a_324,12,4,3,5,1-8*t+ 26*t^2-49*t^3+ 59*t^4-49*t^5+ 26*t^6-8*t^7+ t^8
12a_325,12,4,3,5,1-8*t+ 27*t^2-53*t^3+ 65*t^4-53*t^5+ 27*t^6-8*t^7+ t^8
12a_326,12,3,3,6,3-19*t+ 51*t^2-69*t^3+ 51*t^4-19*t^5+ 3*t^6
12a_327,12,3,3,5,4-18*t+ 40*t^2-51*t^3+ 40*t^4-18*t^5+ 4*t^6
12a_328,12,4,3,5,1-8*t+ 27*t^2-52*t^3+ 63*t^4-52*t^5+ 27*t^6-8*t^7+ t^8
12a_329,12,3,3,5,4-17*t+ 31*t^2-37*t^3+ 31*t^4-17*t^5+ 4*t^6
12a_330,12,2,2,6,6-24*t+ 35*t^2-24*t^3+ 6*t^4
12a_331,12,4,3,5,1-7*t+ 22*t^2-37*t^3+ 43*t^4-37*t^5+ 22*t^6-7*t^7+ t^8
12a_332,12,3,3,6,2-14*t+ 41*t^2-57*t^3+ 41*t^4-14*t^5+ 2*t^6
12a_333,12,4,3,5,1-8*t+ 27*t^2-52*t^3+ 65*t^4-52*t^5+ 27*t^6-8*t^7+ t^8
12a_334,12,4,3,5,1-8*t+ 28*t^2-54*t^3+ 67*t^4-54*t^5+ 28*t^6-8*t^7+ t^8
12a_335,12,4,3,5,1-9*t+ 30*t^2-59*t^3+ 73*t^4-59*t^5+ 30*t^6-9*t^7+ t^8
12a_336,12,3,3,5,4-22*t+ 49*t^2-63*t^3+ 49*t^4-22*t^5+ 4*t^6
12a_337,12,3,3,6,3-22*t+ 62*t^2-85*t^3+ 62*t^4-22*t^5+ 3*t^6
12a_338,12,3,3,6,2-16*t+ 45*t^2-61*t^3+ 45*t^4-16*t^5+ 2*t^6
12a_339,12,2,3,6,9-39*t+ 59*t^2-39*t^3+ 9*t^4
12a_340,12,3,3,6,3-21*t+ 59*t^2-81*t^3+ 59*t^4-21*t^5+ 3*t^6
12a_341,12,4,3,5,1-8*t+ 26*t^2-49*t^3+ 61*t^4-49*t^5+ 26*t^6-8*t^7+ t^8
12a_342,12,4,3,5,1-8*t+ 26*t^2-51*t^3+ 65*t^4-51*t^5+ 26*t^6-8*t^7+ t^8
12a_343,12,3,3,6,3-19*t+ 47*t^2-61*t^3+ 47*t^4-19*t^5+ 3*t^6
12a_344,12,3,3,5,5-17*t+ 30*t^2-35*t^3+ 30*t^4-17*t^5+ 5*t^6
12a_345,12,2,3,6,8-26*t+ 37*t^2-26*t^3+ 8*t^4
12a_346,12,4,3,4,2-11*t+ 27*t^2-42*t^3+ 49*t^4-42*t^5+ 27*t^6-11*t^7+ 2*t^8
12a_347,12,3,3,5,4-23*t+ 54*t^2-69*t^3+ 54*t^4-23*t^5+ 4*t^6
12a_348,12,3,3,6,2-17*t+ 54*t^2-79*t^3+ 54*t^4-17*t^5+ 2*t^6
12a_349,12,4,3,5,1-8*t+ 26*t^2-43*t^3+ 49*t^4-43*t^5+ 26*t^6-8*t^7+ t^8
12a_350,12,3,3,5,5-25*t+ 52*t^2-65*t^3+ 52*t^4-25*t^5+ 5*t^6
12a_351,12,4,3,5,1-7*t+ 24*t^2-48*t^3+ 61*t^4-48*t^5+ 24*t^6-7*t^7+ t^8
12a_352,12,4,3,5,1-8*t+ 28*t^2-57*t^3+ 71*t^4-57*t^5+ 28*t^6-8*t^7+ t^8
12a_353,12,3,3,5,4-19*t+ 43*t^2-55*t^3+ 43*t^4-19*t^5+ 4*t^6
12a_354,12,3,3,5,5-26*t+ 60*t^2-77*t^3+ 60*t^4-26*t^5+ 5*t^6
12a_355,12,3,3,5,5-16*t+ 27*t^2-31*t^3+ 27*t^4-16*t^5+ 5*t^6
12a_356,12,2,3,6,8-25*t+ 35*t^2-25*t^3+ 8*t^4
12a_357,12,3,3,6,3-17*t+ 40*t^2-53*t^3+ 40*t^4-17*t^5+ 3*t^6
12a_358,12,4,3,5,1-8*t+ 28*t^2-56*t^3+ 69*t^4-56*t^5+ 28*t^6-8*t^7+ t^8
12a_359,12,4,3,5,1-9*t+ 33*t^2-67*t^3+ 85*t^4-67*t^5+ 33*t^6-9*t^7+ t^8
12a_360,12,3,3,6,3-20*t+ 53*t^2-73*t^3+ 53*t^4-20*t^5+ 3*t^6
12a_361,12,4,3,5,1-9*t+ 34*t^2-73*t^3+ 95*t^4-73*t^5+ 34*t^6-9*t^7+ t^8
12a_362,12,4,3,5,1-9*t+ 31*t^2-56*t^3+ 67*t^4-56*t^5+ 31*t^6-9*t^7+ t^8
12a_363,12,4,3,5,1-8*t+ 27*t^2-49*t^3+ 59*t^4-49*t^5+ 27*t^6-8*t^7+ t^8
12a_364,12,4,3,5,1-8*t+ 29*t^2-63*t^3+ 81*t^4-63*t^5+ 29*t^6-8*t^7+ t^8
12a_365,12,4,3,4,2-9*t+ 18*t^2-24*t^3+ 25*t^4-24*t^5+ 18*t^6-9*t^7+ 2*t^8
12a_366,12,3,3,5,4-20*t+ 44*t^2-57*t^3+ 44*t^4-20*t^5+ 4*t^6
12a_367,12,4,3,4,3-9*t+ 17*t^2-24*t^3+ 27*t^4-24*t^5+ 17*t^6-9*t^7+ 3*t^8
12a_368,12,3,3,5,6-20*t+ 36*t^2-43*t^3+ 36*t^4-20*t^5+ 6*t^6
12a_369,12,5,3,3,1-3*t+ 6*t^2-8*t^3+ 10*t^4-11*t^5+ 10*t^6-8*t^7+ 6*t^8-3*t^9+ t^10
12a_370,12,4,3,4,2-7*t+ 15*t^2-21*t^3+ 23*t^4-21*t^5+ 15*t^6-7*t^7+ 2*t^8
12a_371,12,4,3,4,2-7*t+ 14*t^2-17*t^3+ 17*t^4-17*t^5+ 14*t^6-7*t^7+ 2*t^8
12a_372,12,3,3,5,4-16*t+ 35*t^2-45*t^3+ 35*t^4-16*t^5+ 4*t^6
12a_373,12,4,3,5,1-7*t+ 18*t^2-30*t^3+ 35*t^4-30*t^5+ 18*t^6-7*t^7+ t^8
12a_374,12,4,3,5,1-7*t+ 22*t^2-40*t^3+ 49*t^4-40*t^5+ 22*t^6-7*t^7+ t^8
12a_375,12,4,3,4,2-7*t+ 15*t^2-22*t^3+ 25*t^4-22*t^5+ 15*t^6-7*t^7+ 2*t^8
12a_376,12,3,3,5,4-15*t+ 30*t^2-37*t^3+ 30*t^4-15*t^5+ 4*t^6
12a_377,12,4,3,5,1-8*t+ 26*t^2-48*t^3+ 59*t^4-48*t^5+ 26*t^6-8*t^7+ t^8
12a_378,12,3,2,6,2-12*t+ 30*t^2-39*t^3+ 30*t^4-12*t^5+ 2*t^6
12a_379,12,3,2,5,3-9*t+ 15*t^2-17*t^3+ 15*t^4-9*t^5+ 3*t^6
12a_380,12,2,2,6,6-19*t+ 27*t^2-19*t^3+ 6*t^4
12a_381,12,3,3,6,3-17*t+ 36*t^2-43*t^3+ 36*t^4-17*t^5+ 3*t^6
12a_382,12,4,3,5,1-7*t+ 18*t^2-26*t^3+ 29*t^4-26*t^5+ 18*t^6-7*t^7+ t^8
12a_383,12,4,3,5,1-7*t+ 20*t^2-34*t^3+ 39*t^4-34*t^5+ 20*t^6-7*t^7+ t^8
12a_384,12,3,2,6,2-14*t+ 36*t^2-47*t^3+ 36*t^4-14*t^5+ 2*t^6
12a_385,12,3,2,6,2-14*t+ 38*t^2-53*t^3+ 38*t^4-14*t^5+ 2*t^6
12a_386,12,4,3,5,1-8*t+ 25*t^2-39*t^3+ 43*t^4-39*t^5+ 25*t^6-8*t^7+ t^8
12a_387,12,4,3,5,1-8*t+ 27*t^2-53*t^3+ 67*t^4-53*t^5+ 27*t^6-8*t^7+ t^8
12a_388,12,4,3,5,1-8*t+ 27*t^2-53*t^3+ 67*t^4-53*t^5+ 27*t^6-8*t^7+ t^8
12a_389,12,4,3,5,1-9*t+ 33*t^2-70*t^3+ 89*t^4-70*t^5+ 33*t^6-9*t^7+ t^8
12a_390,12,4,3,4,2-11*t+ 29*t^2-50*t^3+ 59*t^4-50*t^5+ 29*t^6-11*t^7+ 2*t^8
12a_391,12,3,3,5,7-23*t+ 40*t^2-47*t^3+ 40*t^4-23*t^5+ 7*t^6
12a_392,12,2,3,6,12-38*t+ 53*t^2-38*t^3+ 12*t^4
12a_393,12,3,3,5,5-27*t+ 60*t^2-77*t^3+ 60*t^4-27*t^5+ 5*t^6
12a_394,12,4,3,4,2-9*t+ 23*t^2-36*t^3+ 41*t^4-36*t^5+ 23*t^6-9*t^7+ 2*t^8
12a_395,12,3,3,5,4-18*t+ 42*t^2-55*t^3+ 42*t^4-18*t^5+ 4*t^6
12a_396,12,4,3,5,1-7*t+ 22*t^2-40*t^3+ 49*t^4-40*t^5+ 22*t^6-7*t^7+ t^8
12a_397,12,3,3,6,3-20*t+ 48*t^2-63*t^3+ 48*t^4-20*t^5+ 3*t^6
12a_398,12,4,3,5,1-7*t+ 22*t^2-39*t^3+ 47*t^4-39*t^5+ 22*t^6-7*t^7+ t^8
12a_399,12,3,3,5,5-22*t+ 48*t^2-61*t^3+ 48*t^4-22*t^5+ 5*t^6
12a_400,12,3,3,6,3-18*t+ 48*t^2-65*t^3+ 48*t^4-18*t^5+ 3*t^6
12a_401,12,3,3,6,2-14*t+ 38*t^2-51*t^3+ 38*t^4-14*t^5+ 2*t^6
12a_402,12,4,3,5,1-8*t+ 29*t^2-60*t^3+ 75*t^4-60*t^5+ 29*t^6-8*t^7+ t^8
12a_403,12,3,3,6,3-19*t+ 49*t^2-67*t^3+ 49*t^4-19*t^5+ 3*t^6
12a_404,12,3,3,6,3-17*t+ 37*t^2-45*t^3+ 37*t^4-17*t^5+ 3*t^6
12a_405,12,3,3,6,3-19*t+ 45*t^2-57*t^3+ 45*t^4-19*t^5+ 3*t^6
12a_406,12,3,2,6,2-16*t+ 43*t^2-57*t^3+ 43*t^4-16*t^5+ 2*t^6
12a_407,12,3,3,6,3-21*t+ 60*t^2-83*t^3+ 60*t^4-21*t^5+ 3*t^6
12a_408,12,3,3,5,5-29*t+ 66*t^2-85*t^3+ 66*t^4-29*t^5+ 5*t^6
12a_409,12,4,3,4,2-10*t+ 20*t^2-27*t^3+ 29*t^4-27*t^5+ 20*t^6-10*t^7+ 2*t^8
12a_410,12,3,3,5,4-22*t+ 48*t^2-61*t^3+ 48*t^4-22*t^5+ 4*t^6
12a_411,12,4,3,4,2-9*t+ 21*t^2-29*t^3+ 31*t^4-29*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_412,12,3,3,5,4-20*t+ 49*t^2-65*t^3+ 49*t^4-20*t^5+ 4*t^6
12a_413,12,4,3,5,1-8*t+ 29*t^2-62*t^3+ 79*t^4-62*t^5+ 29*t^6-8*t^7+ t^8
12a_414,12,2,3,6,9-37*t+ 55*t^2-37*t^3+ 9*t^4
12a_415,12,4,3,5,1-8*t+ 27*t^2-54*t^3+ 69*t^4-54*t^5+ 27*t^6-8*t^7+ t^8
12a_416,12,4,3,5,1-8*t+ 25*t^2-44*t^3+ 51*t^4-44*t^5+ 25*t^6-8*t^7+ t^8
12a_417,12,4,3,5,1-8*t+ 28*t^2-55*t^3+ 67*t^4-55*t^5+ 28*t^6-8*t^7+ t^8
12a_418,12,4,3,5,1-8*t+ 27*t^2-54*t^3+ 67*t^4-54*t^5+ 27*t^6-8*t^7+ t^8
12a_419,12,4,3,5,1-9*t+ 32*t^2-61*t^3+ 73*t^4-61*t^5+ 32*t^6-9*t^7+ t^8
12a_420,12,3,3,5,5-15*t+ 23*t^2-25*t^3+ 23*t^4-15*t^5+ 5*t^6
12a_421,12,2,3,6,10-33*t+ 47*t^2-33*t^3+ 10*t^4
12a_422,12,4,3,4,2-6*t+ 10*t^2-11*t^3+ 11*t^4-11*t^5+ 10*t^6-6*t^7+ 2*t^8
12a_423,12,3,3,5,4-14*t+ 26*t^2-31*t^3+ 26*t^4-14*t^5+ 4*t^6
12a_424,12,3,3,5,4-15*t+ 29*t^2-35*t^3+ 29*t^4-15*t^5+ 4*t^6
12a_425,12,2,2,6,6-20*t+ 29*t^2-20*t^3+ 6*t^4
12a_426,12,4,3,5,1-8*t+ 29*t^2-60*t^3+ 77*t^4-60*t^5+ 29*t^6-8*t^7+ t^8
12a_427,12,4,3,5,1-8*t+ 26*t^2-48*t^3+ 59*t^4-48*t^5+ 26*t^6-8*t^7+ t^8
12a_428,12,4,3,4,2-9*t+ 21*t^2-32*t^3+ 37*t^4-32*t^5+ 21*t^6-9*t^7+ 2*t^8
12a_429,12,3,3,5,4-19*t+ 42*t^2-53*t^3+ 42*t^4-19*t^5+ 4*t^6
12a_430,12,4,3,4,2-10*t+ 27*t^2-45*t^3+ 53*t^4-45*t^5+ 27*t^6-10*t^7+ 2*t^8
12a_431,12,3,3,5,8-31*t+ 61*t^2-75*t^3+ 61*t^4-31*t^5+ 8*t^6
12a_432,12,3,3,5,7-25*t+ 46*t^2-55*t^3+ 46*t^4-25*t^5+ 7*t^6
12a_433,12,3,3,6,3-19*t+ 44*t^2-57*t^3+ 44*t^4-19*t^5+ 3*t^6
12a_434,12,4,3,5,1-8*t+ 23*t^2-41*t^3+ 49*t^4-41*t^5+ 23*t^6-8*t^7+ t^8
12a_435,12,4,3,5,1-8*t+ 26*t^2-48*t^3+ 59*t^4-48*t^5+ 26*t^6-8*t^7+ t^8
12a_436,12,4,3,5,1-7*t+ 18*t^2-29*t^3+ 33*t^4-29*t^5+ 18*t^6-7*t^7+ t^8
12a_437,12,3,2,6,2-14*t+ 35*t^2-47*t^3+ 35*t^4-14*t^5+ 2*t^6
12a_438,12,4,3,5,1-8*t+ 25*t^2-44*t^3+ 53*t^4-44*t^5+ 25*t^6-8*t^7+ t^8
12a_439,12,4,3,5,1-9*t+ 34*t^2-71*t^3+ 91*t^4-71*t^5+ 34*t^6-9*t^7+ t^8
12a_440,12,4,3,4,2-9*t+ 20*t^2-28*t^3+ 31*t^4-28*t^5+ 20*t^6-9*t^7+ 2*t^8
12a_441,12,3,3,5,4-20*t+ 46*t^2-59*t^3+ 46*t^4-20*t^5+ 4*t^6
12a_442,12,3,3,5,5-14*t+ 21*t^2-23*t^3+ 21*t^4-14*t^5+ 5*t^6
12a_443,12,2,3,6,10-31*t+ 43*t^2-31*t^3+ 10*t^4
12a_444,12,3,3,6,2-13*t+ 30*t^2-39*t^3+ 30*t^4-13*t^5+ 2*t^6
12a_445,12,4,3,5,1-7*t+ 20*t^2-36*t^3+ 43*t^4-36*t^5+ 20*t^6-7*t^7+ t^8
12a_446,12,4,3,5,1-8*t+ 26*t^2-50*t^3+ 61*t^4-50*t^5+ 26*t^6-8*t^7+ t^8
12a_447,12,3,2,6,2-12*t+ 28*t^2-37*t^3+ 28*t^4-12*t^5+ 2*t^6
12a_448,12,2,3,7,5-26*t+ 43*t^2-26*t^3+ 5*t^4
12a_449,12,3,3,6,2-16*t+ 45*t^2-61*t^3+ 45*t^4-16*t^5+ 2*t^6
12a_450,12,3,3,6,2-16*t+ 50*t^2-71*t^3+ 50*t^4-16*t^5+ 2*t^6
12a_451,12,4,3,5,1-8*t+ 27*t^2-53*t^3+ 65*t^4-53*t^5+ 27*t^6-8*t^7+ t^8
12a_452,12,4,3,5,1-8*t+ 28*t^2-55*t^3+ 69*t^4-55*t^5+ 28*t^6-8*t^7+ t^8
12a_453,12,4,3,5,1-7*t+ 18*t^2-30*t^3+ 37*t^4-30*t^5+ 18*t^6-7*t^7+ t^8
12a_454,12,3,2,6,2-12*t+ 24*t^2-27*t^3+ 24*t^4-12*t^5+ 2*t^6
12a_455,12,4,3,5,1-8*t+ 27*t^2-52*t^3+ 63*t^4-52*t^5+ 27*t^6-8*t^7+ t^8
12a_456,12,4,3,5,1-8*t+ 25*t^2-48*t^3+ 61*t^4-48*t^5+ 25*t^6-8*t^7+ t^8
12a_457,12,4,3,5,1-8*t+ 29*t^2-60*t^3+ 75*t^4-60*t^5+ 29*t^6-8*t^7+ t^8
12a_458,12,4,3,5,1-9*t+ 32*t^2-63*t^3+ 79*t^4-63*t^5+ 32*t^6-9*t^7+ t^8
12a_459,12,3,3,6,3-21*t+ 58*t^2-79*t^3+ 58*t^4-21*t^5+ 3*t^6
12a_460,12,3,3,6,2-17*t+ 53*t^2-77*t^3+ 53*t^4-17*t^5+ 2*t^6
12a_461,12,3,3,5,5-25*t+ 53*t^2-67*t^3+ 53*t^4-25*t^5+ 5*t^6
12a_462,12,4,3,5,1-7*t+ 19*t^2-32*t^3+ 39*t^4-32*t^5+ 19*t^6-7*t^7+ t^8
12a_463,12,3,3,6,2-12*t+ 26*t^2-31*t^3+ 26*t^4-12*t^5+ 2*t^6
12a_464,12,4,3,5,1-7*t+ 24*t^2-49*t^3+ 63*t^4-49*t^5+ 24*t^6-7*t^7+ t^8
12a_465,12,4,3,5,1-8*t+ 26*t^2-52*t^3+ 67*t^4-52*t^5+ 26*t^6-8*t^7+ t^8
12a_466,12,4,3,5,1-8*t+ 26*t^2-44*t^3+ 51*t^4-44*t^5+ 26*t^6-8*t^7+ t^8
12a_467,12,4,3,5,1-8*t+ 29*t^2-60*t^3+ 75*t^4-60*t^5+ 29*t^6-8*t^7+ t^8
12a_468,12,4,3,5,1-8*t+ 23*t^2-40*t^3+ 47*t^4-40*t^5+ 23*t^6-8*t^7+ t^8
12a_469,12,4,3,5,1-7*t+ 24*t^2-47*t^3+ 59*t^4-47*t^5+ 24*t^6-7*t^7+ t^8
12a_470,12,4,3,5,1-8*t+ 27*t^2-54*t^3+ 67*t^4-54*t^5+ 27*t^6-8*t^7+ t^8
12a_471,12,2,2,7,4-21*t+ 35*t^2-21*t^3+ 4*t^4
12a_472,12,3,3,6,3-22*t+ 56*t^2-75*t^3+ 56*t^4-22*t^5+ 3*t^6
12a_473,12,4,3,5,1-8*t+ 30*t^2-64*t^3+ 83*t^4-64*t^5+ 30*t^6-8*t^7+ t^8
12a_474,12,4,3,5,1-9*t+ 32*t^2-63*t^3+ 77*t^4-63*t^5+ 32*t^6-9*t^7+ t^8
12a_475,12,4,3,5,1-8*t+ 28*t^2-56*t^3+ 69*t^4-56*t^5+ 28*t^6-8*t^7+ t^8
12a_476,12,4,3,5,1-7*t+ 20*t^2-33*t^3+ 39*t^4-33*t^5+ 20*t^6-7*t^7+ t^8
